latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
14.10407,105.06707,340.46,1.26,1.12,2022-02-27,0639,A,87,6.1NRT,305.2,38,D
14.1042,105.07325,330.4,1.27,1.12,2022-02-27,0639,A,63,6.1NRT,306.95,15.02,D
14.10272,105.06165,327.1,1.26,1.12,2022-02-27,0639,A,45,6.1NRT,304.39,11.12,D
14.13527,105.23636,325.97,1.3,1.13,2022-02-27,0639,A,52,6.1NRT,305.1,10.64,D
14.1277,105.17717,330.9,1.29,1.13,2022-02-27,0639,A,73,6.1NRT,306.12,15.4,D
14.1262,105.16539,336,1.28,1.12,2022-02-27,0639,A,84,6.1NRT,305.34,26.84,D
14.09937,104.95656,326.95,1.25,1.11,2022-02-27,0639,A,71,6.1NRT,303.29,14.83,D
14.0601,104.65382,332.42,1.2,1.09,2022-02-27,0639,A,80,6.1NRT,303.06,21.27,D
14.05867,104.64285,339.27,1.2,1.09,2022-02-27,0639,A,86,6.1NRT,303.88,34.58,D
14.00241,104.21496,324.86,1.14,1.06,2022-02-27,0639,A,17,6.1NRT,302.71,10.4,D
14.13778,105.17576,333.56,1.29,1.13,2022-02-27,0639,A,81,6.1NRT,306.52,22.1,D
13.6081,101.327,320.61,1.01,1.01,2022-02-27,0639,A,51,6.1NRT,300.71,5.74,D
14.14937,105.18615,338.29,1.29,1.13,2022-02-27,0639,A,86,6.1NRT,306.94,32.99,D
14.14785,105.17436,335.43,1.29,1.13,2022-02-27,0639,A,83,6.1NRT,304.75,26.23,D
14.15574,105.0779,338.13,1.27,1.12,2022-02-27,0639,A,86,6.1NRT,303.57,32.92,D
14.15421,105.06627,329.32,1.27,1.12,2022-02-27,0639,A,68,6.1NRT,303.54,15.54,D
14.09616,104.62637,331.99,1.2,1.09,2022-02-27,0639,A,79,6.1NRT,302.04,21.21,D
14.18117,105.19379,330.95,1.29,1.13,2022-02-27,0639,A,78,6.1NRT,305.96,19,D
13.68564,101.60699,321.75,1,1,2022-02-27,0639,A,64,6.1NRT,301.54,9.4,D
13.46751,100.13406,323.6,1.1,1.05,2022-02-27,0639,A,0,6.1NRT,299.25,13.35,D
14.19126,105.19241,341.87,1.29,1.13,2022-02-27,0639,A,89,6.1NRT,305.43,43.65,D
14.1897,105.18061,328.79,1.29,1.13,2022-02-27,0639,A,67,6.1NRT,304.98,14.68,D
14.0952,104.47158,325.38,1.17,1.08,2022-02-27,0639,A,52,6.1NRT,303.53,11.7,D
14.11361,104.53507,325.98,1.18,1.08,2022-02-27,0639,A,50,6.1NRT,303.99,11.09,D
13.61592,100.87939,320.45,1.04,1.02,2022-02-27,0639,A,61,6.1NRT,297.63,10.42,D
13.49791,100.10192,318.96,1.1,1.05,2022-02-27,0639,A,48,6.1NRT,299.72,9.74,D
14.32102,105.892,338.54,1.44,1.19,2022-02-27,0639,A,66,6.1NRT,302.19,44.64,D
14.33164,105.89062,321.2,1.44,1.19,2022-02-27,0639,A,0,6.1NRT,300.33,9.45,D
14.26084,105.33439,318.89,1.32,1.14,2022-02-27,0639,A,31,6.1NRT,300.77,10.32,D
13.54743,100.17597,339.35,1.09,1.04,2022-02-27,0639,A,88,6.1NRT,301.02,36.32,D
14.35792,105.92738,321.95,1.45,1.19,2022-02-27,0639,A,18,6.1NRT,302.29,12.87,D
14.13699,104.16798,326.73,1.13,1.06,2022-02-27,0639,A,29,6.1NRT,306.25,7.89,D
14.64669,107.96008,316.68,2.06,1.4,2022-02-27,0639,A,36,6.1NRT,297.76,19.17,D
14.35759,105.67559,329.52,1.39,1.17,2022-02-27,0639,A,78,6.1NRT,302.9,18.51,D
14.21079,104.56996,332.28,1.19,1.09,2022-02-27,0639,A,79,6.1NRT,306.71,13.07,D
14.19035,104.41857,331.5,1.17,1.08,2022-02-27,0639,A,67,6.1NRT,307.05,17.17,D
14.36804,105.67418,327.69,1.39,1.17,2022-02-27,0639,A,68,6.1NRT,304.91,13.96,D
14.40385,105.91549,332.42,1.45,1.19,2022-02-27,0639,A,70,6.1NRT,300.2,33.83,D
14.39712,105.69066,329.73,1.4,1.17,2022-02-27,0639,A,78,6.1NRT,304.93,19.04,D
14.39549,105.67784,333.42,1.39,1.17,2022-02-27,0639,A,82,6.1NRT,305.38,27.55,D
13.84116,101.59885,337.42,1,1,2022-02-27,0639,A,86,6.1NRT,303.32,25.33,D
13.83983,101.58966,322.32,1,1,2022-02-27,0639,A,59,6.1NRT,301.89,5.99,D
14.28148,104.56554,332.52,1.19,1.09,2022-02-27,0639,A,80,6.1NRT,306.6,15.62,D
14.28002,104.55462,357.95,1.19,1.09,2022-02-27,0639,A,98,6.1NRT,308.13,78.72,D
14.5407,106.47792,321.55,1.59,1.24,2022-02-27,0639,A,18,6.1NRT,302.51,11.83,D
14.32616,104.75093,332.66,1.22,1.1,2022-02-27,0639,A,72,6.1NRT,301.8,22.14,D
14.489,105.90408,331.5,1.45,1.19,2022-02-27,0639,A,46,6.1NRT,302.21,27.44,D
14.47264,105.72599,331.5,1.41,1.17,2022-02-27,0639,A,81,6.1NRT,305.17,20.53,D
14.37479,104.8755,343.78,1.24,1.11,2022-02-27,0639,A,90,6.1NRT,304.59,51.19,D
14.37331,104.86408,335.91,1.24,1.11,2022-02-27,0639,A,84,6.1NRT,303.44,32.09,D
13.74195,100.30492,320.08,1.08,1.04,2022-02-27,0639,A,45,6.1NRT,301.54,5.16,D
14.61016,106.5668,323.8,1.62,1.25,2022-02-27,0639,A,38,6.1NRT,301.7,15.48,D
14.29386,104.11207,338.05,1.13,1.06,2022-02-27,0639,A,86,6.1NRT,309.38,24.63,D
14.79935,107.92414,319.39,2.06,1.4,2022-02-27,0639,A,46,6.1NRT,298.71,27.76,D
14.80968,107.90466,317.28,2.05,1.39,2022-02-27,0639,A,15,6.1NRT,298.32,17.75,D
14.80313,107.85043,318.64,2.03,1.39,2022-02-27,0639,A,32,6.1NRT,297.57,25.32,D
14.74159,107.15324,331.79,1.79,1.31,2022-02-27,0639,A,82,6.1NRT,298.24,51.52,D
13.6588,99.29828,316.55,1.2,1.09,2022-02-27,0639,A,55,6.1NRT,299.36,11.5,D
14.74768,107.14712,327.71,1.79,1.31,2022-02-27,0639,A,77,6.1NRT,298.64,37.71,D
14.65293,106.36231,323.7,1.57,1.23,2022-02-27,0639,A,57,6.1NRT,303.54,21.1,D
14.63933,106.1618,317.4,1.51,1.21,2022-02-27,0639,A,47,6.1NRT,299.99,12.67,D
14.3305,103.77812,324.01,1.1,1.04,2022-02-27,0639,A,47,6.1NRT,303.61,8.24,D
14.83907,107.71163,321.67,1.98,1.37,2022-02-27,0639,A,57,6.1NRT,297.35,33.07,D
14.6768,106.37373,322.96,1.57,1.23,2022-02-27,0639,A,56,6.1NRT,300.07,19.54,D
14.61933,105.91457,340.26,1.46,1.19,2022-02-27,0639,A,87,6.1NRT,297.46,57.82,D
14.00042,101.36426,345.3,1.01,1,2022-02-27,0639,A,92,6.1NRT,304.42,44.05,D
13.99907,101.35503,345.57,1.01,1,2022-02-27,0639,A,92,6.1NRT,303.72,44.46,D
14.78494,107.15907,338.42,1.8,1.31,2022-02-27,0639,A,87,6.1NRT,301.68,70.08,D
14.78293,107.14256,320.35,1.79,1.31,2022-02-27,0639,A,21,6.1NRT,299.97,15.19,D
14.63001,105.91317,340.26,1.46,1.19,2022-02-27,0639,A,85,6.1NRT,298.58,56.37,D
14.81099,107.27423,317.49,1.83,1.33,2022-02-27,0639,A,27,6.1NRT,297.72,17.32,D
14.7967,107.1575,350.84,1.8,1.31,2022-02-27,0639,A,95,6.1NRT,301.9,124.54,D
14.79469,107.14113,326.63,1.79,1.31,2022-02-27,0639,A,57,6.1NRT,301.66,30.37,D
14.00891,101.29678,321.12,1.01,1.01,2022-02-27,0639,A,33,6.1NRT,303.61,9.51,D
14.92198,107.98228,328.98,2.09,1.41,2022-02-27,0639,A,79,6.1NRT,294.35,66.77,D
14.03628,101.35867,323.76,1.01,1,2022-02-27,0639,A,49,6.1NRT,305.48,9.14,D
13.86531,100.13765,319.92,1.09,1.04,2022-02-27,0639,A,64,6.1NRT,302.75,8.74,D
13.86381,100.12769,327.64,1.09,1.04,2022-02-27,0639,A,77,6.1NRT,301.71,17.74,D
14.92381,107.97405,324.75,2.09,1.41,2022-02-27,0639,A,73,6.1NRT,294.13,53.11,D
14.70927,106.15986,323.15,1.52,1.22,2022-02-27,0639,A,35,6.1NRT,302.41,10.61,D
14.73229,106.25694,324.95,1.54,1.22,2022-02-27,0639,A,62,6.1NRT,299.5,24.7,D
14.70537,105.95098,328.55,1.47,1.2,2022-02-27,0639,A,74,6.1NRT,299.52,29.75,D
14.71946,105.9763,344.18,1.47,1.2,2022-02-27,0639,A,91,6.1NRT,295.48,74.12,D
14.7178,105.96313,370.49,1.47,1.2,2022-02-27,0639,A,100,6.1NRT,300.54,190.74,D
14.72854,105.96177,327.52,1.47,1.2,2022-02-27,0639,A,76,6.1NRT,297.53,27.07,D
14.79607,106.4092,322.53,1.58,1.24,2022-02-27,0639,A,47,6.1NRT,302.77,18.01,D
14.82197,106.43526,342.32,1.59,1.24,2022-02-27,0639,A,90,6.1NRT,301.14,70.62,D
14.83308,106.43372,329.78,1.59,1.24,2022-02-27,0639,A,54,6.1NRT,302.2,32.86,D
14.82315,106.44447,330.35,1.6,1.24,2022-02-27,0639,A,40,6.1NRT,299.38,36.23,D
14.8214,106.42982,330.65,1.59,1.24,2022-02-27,0639,A,62,6.1NRT,301.63,35,D
14.83428,106.4429,332.76,1.6,1.24,2022-02-27,0639,A,61,6.1NRT,299.88,43.78,D
14.82591,106.28165,322.38,1.55,1.23,2022-02-27,0639,A,68,6.1NRT,300.98,20.5,D
14.86766,106.43813,338.17,1.6,1.24,2022-02-27,0639,A,65,6.1NRT,302.03,55.78,D
14.83734,106.19372,327.2,1.53,1.22,2022-02-27,0639,A,66,6.1NRT,301.67,27.35,D
14.83385,106.16569,320.84,1.53,1.22,2022-02-27,0639,A,56,6.1NRT,298.21,13.65,D
14.88062,106.45132,357.33,1.6,1.25,2022-02-27,0639,A,98,6.1NRT,299.67,138.56,D
14.87879,106.43657,386.02,1.6,1.24,2022-02-27,0639,A,100,6.1NRT,305.52,333.25,D
14.82731,106.02557,336.57,1.49,1.21,2022-02-27,0639,A,85,6.1NRT,301.49,43.22,D
14.88992,106.43501,354.15,1.6,1.24,2022-02-27,0639,A,97,6.1NRT,304.71,117.25,D
14.88624,106.40565,325,1.59,1.24,2022-02-27,0639,A,30,6.1NRT,301.96,18.8,D
14.88441,106.39106,354.35,1.58,1.24,2022-02-27,0639,A,97,6.1NRT,303.09,117.53,D
14.89733,106.40403,334.39,1.59,1.24,2022-02-27,0639,A,78,6.1NRT,299.81,41.3,D
14.89549,106.38945,382.09,1.58,1.24,2022-02-27,0639,A,100,6.1NRT,304.1,293.76,D
14.88449,106.30253,323.46,1.56,1.23,2022-02-27,0639,A,46,6.1NRT,302.08,18.46,D
14.88268,106.28821,323.74,1.56,1.23,2022-02-27,0639,A,48,6.1NRT,303.63,19.31,D
14.91214,106.43169,336.13,1.6,1.24,2022-02-27,0639,A,85,6.1NRT,305.96,51.46,D
14.91295,106.42475,325.16,1.6,1.24,2022-02-27,0639,A,45,6.1NRT,304.75,24.9,D
14.90821,106.29216,320.52,1.56,1.23,2022-02-27,0639,A,38,6.1NRT,301.1,16.33,D
14.9316,106.39202,341.76,1.59,1.24,2022-02-27,0639,A,90,6.1NRT,297.16,72.83,D
14.87982,105.97042,326.39,1.48,1.2,2022-02-27,0639,A,72,6.1NRT,303.09,16.61,D
14.9246,105.97836,332.42,1.48,1.2,2022-02-27,0639,A,82,6.1NRT,301.97,34.29,D
15.02624,106.60424,318.31,1.65,1.26,2022-02-27,0639,A,42,6.1NRT,298.13,19.13,D
14.9997,106.39471,325.69,1.59,1.24,2022-02-27,0639,A,75,6.1NRT,297.15,29.63,D
14.92897,105.75883,343.39,1.43,1.18,2022-02-27,0639,A,90,6.1NRT,300.87,65.14,D
14.92219,105.7544,334.21,1.43,1.18,2022-02-27,0639,A,70,6.1NRT,301.49,39.85,D
14.45882,102.1793,346.49,1,1,2022-02-27,0639,A,92,6.1NRT,301.88,42.42,D
15.04322,106.56541,318.12,1.64,1.26,2022-02-27,0639,A,28,6.1NRT,299.27,12.07,D
15.0414,106.55032,344.18,1.64,1.26,2022-02-27,0639,A,92,6.1NRT,299.43,84.54,D
14.99789,106.10258,314.04,1.52,1.22,2022-02-27,0639,A,17,6.1NRT,292.22,10.54,D
14.99618,106.08876,319.25,1.51,1.21,2022-02-27,0639,A,52,6.1NRT,295.15,18.55,D
14.98934,106.03352,324.59,1.5,1.21,2022-02-27,0639,A,46,6.1NRT,298.01,22.37,D
15.02355,106.04285,332.52,1.5,1.21,2022-02-27,0639,A,83,6.1NRT,296.63,40.81,D
15.01315,105.96069,327.07,1.48,1.2,2022-02-27,0639,A,77,6.1NRT,297.14,23.39,D
15.15614,106.8233,337.08,1.72,1.29,2022-02-27,0639,A,76,6.1NRT,300.55,61.55,D
14.52398,102.05007,322.89,1,1,2022-02-27,0639,A,55,6.1NRT,301.39,8.86,D
15.15575,106.83189,322.01,1.72,1.29,2022-02-27,0639,A,51,6.1NRT,297.29,22.15,D
15.15395,106.81676,330.8,1.72,1.29,2022-02-27,0639,A,82,6.1NRT,300.96,42.24,D
15.05331,105.8931,327.51,1.47,1.2,2022-02-27,0639,A,61,6.1NRT,302.2,20.55,D
15.2232,107.20029,320.37,1.84,1.33,2022-02-27,0639,A,69,6.1NRT,296.15,32.31,D
15.14507,105.90224,354.87,1.48,1.2,2022-02-27,0639,A,97,6.1NRT,298.68,108.75,D
15.1434,105.88876,359.48,1.47,1.2,2022-02-27,0639,A,99,6.1NRT,301.95,129.75,D
14.98001,104.59808,322.41,1.22,1.1,2022-02-27,0639,A,52,6.1NRT,301.99,9.76,D
15.20698,105.83262,322.16,1.46,1.2,2022-02-27,0639,A,28,6.1NRT,301.42,10.91,D
15.28845,105.96004,331.7,1.5,1.21,2022-02-27,0639,A,81,6.1NRT,299.62,35.53,D
15.38756,106.66076,330.9,1.68,1.28,2022-02-27,0639,A,79,6.1NRT,304.43,31.44,D
15.38561,106.64509,329.73,1.68,1.27,2022-02-27,0639,A,71,6.1NRT,303.43,28.71,D
15.38368,106.62955,329.73,1.68,1.27,2022-02-27,0639,A,65,6.1NRT,302.65,30.18,D
15.27886,105.71412,331,1.44,1.19,2022-02-27,0639,A,73,6.1NRT,307.3,19.58,D
15.39787,106.6701,326.17,1.69,1.28,2022-02-27,0639,A,65,6.1NRT,304.87,15.09,D
14.89383,102.59068,343.1,1.02,1.01,2022-02-27,0639,A,89,6.1NRT,307.13,33.45,D
15.40762,105.92458,326.99,1.49,1.21,2022-02-27,0639,A,53,6.1NRT,306.01,12.65,D
15.41791,105.97251,341.31,1.51,1.21,2022-02-27,0639,A,89,6.1NRT,304.88,51.94,D
15.47734,106.37024,322.46,1.61,1.25,2022-02-27,0639,A,30,6.1NRT,299.61,18.69,D
15.50158,106.38258,325.1,1.62,1.25,2022-02-27,0639,A,47,6.1NRT,303,19.99,D
15.51095,106.3663,322.89,1.61,1.25,2022-02-27,0639,A,42,6.1NRT,302.7,13.76,D
15.48125,105.94992,324.99,1.5,1.21,2022-02-27,0639,A,46,6.1NRT,304.71,12.09,D
15.54536,106.09241,334.48,1.54,1.22,2022-02-27,0641,A,83,6.1NRT,304.19,34.42,D
15.54363,106.07831,335.47,1.54,1.22,2022-02-27,0641,A,84,6.1NRT,303.67,37.59,D
15.48191,105.49472,325.33,1.4,1.17,2022-02-27,0641,A,67,6.1NRT,303.14,18.99,D
15.56733,106.08975,350.27,1.54,1.22,2022-02-27,0641,A,94,6.1NRT,304.2,86.72,D
15.56557,106.0756,328.94,1.54,1.22,2022-02-27,0641,A,76,6.1NRT,303.33,19.18,D
15.65252,106.68748,341.61,1.71,1.28,2022-02-27,0641,A,77,6.1NRT,299.59,76.71,D
15.65069,106.67249,348.36,1.7,1.28,2022-02-27,0641,A,93,6.1NRT,306.01,102.58,D
14.57146,98.78667,326.01,1.24,1.11,2022-02-27,0641,A,78,6.1NRT,308.08,18.56,D
15.67536,106.59022,337.46,1.68,1.27,2022-02-27,0641,A,86,6.1NRT,300.1,55.45,D
15.67342,106.57478,338.42,1.68,1.27,2022-02-27,0641,A,86,6.1NRT,303.49,56.11,D
15.35868,104.16165,324.27,1.17,1.08,2022-02-27,0641,A,61,6.1NRT,304.15,9.06,D
15.36343,104.16532,324.46,1.17,1.08,2022-02-27,0641,A,64,6.1NRT,303.73,10.66,D
15.6741,106.58366,350.33,1.68,1.27,2022-02-27,0641,A,94,6.1NRT,300.89,106.88,D
15.68552,106.5822,327.11,1.68,1.27,2022-02-27,0641,A,51,6.1NRT,303.3,27.44,D
15.28371,103.41799,327.19,1.08,1.04,2022-02-27,0641,A,58,6.1NRT,307.84,9.66,D
15.69528,105.73612,324.67,1.46,1.2,2022-02-27,0641,A,55,6.1NRT,301.06,20.87,D
15.52223,104.38219,328.27,1.2,1.09,2022-02-27,0641,A,73,6.1NRT,303.58,16.98,D
15.70597,105.73457,322.33,1.46,1.2,2022-02-27,0641,A,24,6.1NRT,300.63,16.25,D
14.79327,99.09278,316.58,1.19,1.09,2022-02-27,0641,A,36,6.1NRT,298.41,10.92,D
15.49191,103.86008,328.27,1.13,1.06,2022-02-27,0641,A,72,6.1NRT,306.87,11.21,D
15.49009,103.77552,343.71,1.12,1.06,2022-02-27,0641,A,89,6.1NRT,308.19,36.28,D
15.85897,106.31499,328.72,1.62,1.25,2022-02-27,0641,A,78,6.1NRT,302.34,26.2,D
15.85715,106.30006,324.15,1.61,1.25,2022-02-27,0641,A,70,6.1NRT,304.64,16.51,D
15.79037,105.75832,328.95,1.47,1.2,2022-02-27,0641,A,72,6.1NRT,301.61,28.72,D
15.52724,103.72144,329,1.12,1.05,2022-02-27,0641,A,68,6.1NRT,309.23,8.97,D
15.4996,103.44544,336.39,1.09,1.04,2022-02-27,0641,A,83,6.1NRT,310.41,19.81,D
15.43825,102.72832,324.71,1.03,1.01,2022-02-27,0641,A,65,6.1NRT,304.33,9.67,D
15.66434,104.29338,324.42,1.2,1.09,2022-02-27,0641,A,60,6.1NRT,304.15,9.25,D
15.97446,106.61829,334.07,1.71,1.28,2022-02-27,0641,A,84,6.1NRT,301.37,61.69,D
15.9651,106.53995,317.48,1.68,1.28,2022-02-27,0641,A,46,6.1NRT,299.82,16.78,D
15.96326,106.52457,361.3,1.68,1.27,2022-02-27,0641,A,100,6.1NRT,299.03,175.73,D
15.97466,106.52307,328.51,1.68,1.27,2022-02-27,0641,A,78,6.1NRT,299.51,41.32,D
15.9861,106.52185,334.16,1.68,1.27,2022-02-27,0641,A,84,6.1NRT,297.01,59.03,D
16.00701,106.59816,315.88,1.7,1.28,2022-02-27,0641,A,47,6.1NRT,297.24,17.34,D
16.00505,106.58214,321.67,1.7,1.28,2022-02-27,0641,A,68,6.1NRT,298.33,29.57,D
16.0625,106.6819,319.56,1.73,1.29,2022-02-27,0641,A,64,6.1NRT,296.72,26.41,D
16.06062,106.66591,330.95,1.73,1.29,2022-02-27,0641,A,81,6.1NRT,298.67,52.49,D
16.07815,106.61658,319.21,1.71,1.28,2022-02-27,0641,A,63,6.1NRT,299.4,20.06,D
15.96748,103.97619,326.52,1.16,1.07,2022-02-27,0641,A,26,6.1NRT,306.9,14.49,D
15.91369,101.92462,333.65,1,1,2022-02-27,0641,A,81,6.1NRT,307.92,19.97,D
15.91238,101.91535,334.35,1,1,2022-02-27,0641,A,82,6.1NRT,308.07,20.11,D
15.97158,102.01054,327.43,1.01,1,2022-02-27,0641,A,68,6.1NRT,307.06,14.24,D
15.97026,102.00124,401.82,1.01,1,2022-02-27,0641,A,100,6.1NRT,313.47,254.89,D
15.96894,101.99193,369.14,1.01,1,2022-02-27,0641,A,100,6.1NRT,307.85,102.9,D
15.96082,101.79705,326.3,1,1,2022-02-27,0641,A,63,6.1NRT,305.8,13.89,D
16.57376,105.7299,320.86,1.5,1.21,2022-02-27,0641,A,66,6.1NRT,298.39,18.89,D
16.57551,105.72403,317.09,1.5,1.21,2022-02-27,0641,A,55,6.1NRT,298.19,13.8,D
16.16797,102.36011,334.26,1.02,1.01,2022-02-27,0641,A,82,6.1NRT,303.28,23.83,D
16.05096,101.53182,326.64,1,1,2022-02-27,0641,A,74,6.1NRT,308.55,10.01,D
16.70906,105.97518,324.72,1.57,1.24,2022-02-27,0641,A,74,6.1NRT,294.25,34.99,D
16.36778,102.5409,322.36,1.03,1.02,2022-02-27,0641,A,65,6.1NRT,305.95,7.31,D
16.70007,104.58585,321.99,1.28,1.12,2022-02-27,0641,A,55,6.1NRT,306.94,9.76,D
16.82512,104.99698,324.94,1.36,1.15,2022-02-27,0641,A,71,6.1NRT,306.23,13.98,D
16.90625,105.46468,321.42,1.46,1.19,2022-02-27,0641,A,65,6.1NRT,299.99,14.7,D
16.86056,105.10851,342.99,1.38,1.16,2022-02-27,0641,A,90,6.1NRT,305.32,55.49,D
16.91089,105.47217,317.85,1.46,1.19,2022-02-27,0641,A,46,6.1NRT,299.77,9.98,D
16.86736,105.11496,324.17,1.38,1.16,2022-02-27,0641,A,68,6.1NRT,304.41,12.94,D
16.86579,105.10213,338.62,1.38,1.16,2022-02-27,0641,A,87,6.1NRT,304.77,45.16,D
16.92895,105.44213,348.48,1.46,1.19,2022-02-27,0641,A,94,6.1NRT,301.63,83.85,D
16.87865,105.03537,319.16,1.37,1.16,2022-02-27,0641,A,43,6.1NRT,303.02,9.33,D
16.87707,105.02267,320.12,1.36,1.16,2022-02-27,0641,A,58,6.1NRT,302.74,10.44,D
16.93629,105.41362,316.54,1.45,1.19,2022-02-27,0641,A,30,6.1NRT,300.23,7.81,D
16.94252,105.2906,320.97,1.42,1.18,2022-02-27,0641,A,32,6.1NRT,302.03,14.33,D
16.97038,105.34074,320.87,1.43,1.18,2022-02-27,0641,A,57,6.1NRT,300.39,17.51,D
16.96026,105.26119,334.44,1.42,1.18,2022-02-27,0641,A,78,6.1NRT,302.11,39.65,D
16.93695,105.0788,328.84,1.38,1.16,2022-02-27,0641,A,78,6.1NRT,303.7,25.5,D
16.93533,105.06617,338.13,1.37,1.16,2022-02-27,0641,A,87,6.1NRT,304.09,46.35,D
16.91912,104.93996,322.23,1.35,1.15,2022-02-27,0641,A,62,6.1NRT,305.48,10.84,D
16.9691,105.24652,328.92,1.41,1.18,2022-02-27,0641,A,55,6.1NRT,303.24,23.25,D
16.96742,105.23343,332.86,1.41,1.18,2022-02-27,0641,A,77,6.1NRT,303.27,32.75,D
16.97553,105.33334,322.92,1.43,1.18,2022-02-27,0641,A,65,6.1NRT,300.24,22.09,D
16.9675,105.26694,325.34,1.42,1.18,2022-02-27,0641,A,55,6.1NRT,300.58,24.21,D
16.9659,105.25369,331.94,1.42,1.18,2022-02-27,0641,A,61,6.1NRT,303.72,35.49,D
16.97643,105.25219,346.79,1.42,1.18,2022-02-27,0641,A,93,6.1NRT,304.05,77.31,D
16.97322,105.22587,322.96,1.41,1.18,2022-02-27,0641,A,39,6.1NRT,303.66,15.44,D
16.07533,98.81876,326,1.19,1.08,2022-02-27,0641,A,73,6.1NRT,304.88,17.64,D
15.94518,98.01171,316.42,1.32,1.14,2022-02-27,0641,A,62,6.1NRT,303.66,8.28,D
16.08497,98.81713,329.73,1.19,1.08,2022-02-27,0641,A,81,6.1NRT,303.72,22.72,D
16.98781,105.17095,321.66,1.4,1.17,2022-02-27,0641,A,53,6.1NRT,305.13,10.67,D
16.07576,98.69617,314.59,1.2,1.09,2022-02-27,0641,A,49,6.1NRT,298.06,10.78,D
16.07396,98.68483,322.31,1.21,1.09,2022-02-27,0641,A,72,6.1NRT,300.39,19.93,D
17.02809,105.15232,334.21,1.4,1.17,2022-02-27,0641,A,84,6.1NRT,304.55,33.88,D
17.02643,105.13932,333.19,1.39,1.17,2022-02-27,0641,A,83,6.1NRT,305,31.8,D
16.92246,104.33251,317.4,1.24,1.11,2022-02-27,0641,A,48,6.1NRT,302.95,10.21,D
16.95853,104.531,321.37,1.28,1.12,2022-02-27,0641,A,65,6.1NRT,305.11,11.2,D
17.06756,105.29401,320.24,1.43,1.18,2022-02-27,0641,A,54,6.1NRT,301.71,16.55,D
17.06083,105.28912,320.75,1.43,1.18,2022-02-27,0641,A,59,6.1NRT,302.54,17.45,D
17.16035,105.48155,321.26,1.47,1.2,2022-02-27,0641,A,55,6.1NRT,300.88,17.58,D
17.22552,105.43842,327.19,1.47,1.2,2022-02-27,0641,A,78,6.1NRT,301.74,26.72,D
17.22383,105.42479,328.79,1.46,1.2,2022-02-27,0641,A,79,6.1NRT,302.8,30.97,D
17.21764,105.28811,318.21,1.43,1.18,2022-02-27,0641,A,48,6.1NRT,299.58,13.48,D
17.21598,105.27482,349.8,1.43,1.18,2022-02-27,0641,A,95,6.1NRT,301.37,91.89,D
17.17506,104.95019,353.67,1.36,1.16,2022-02-27,0641,A,97,6.1NRT,303.78,92.57,D
17.26665,105.41898,325.39,1.46,1.2,2022-02-27,0641,A,74,6.1NRT,299.45,27,D
17.25118,105.29743,339.19,1.44,1.19,2022-02-27,0641,A,88,6.1NRT,303.02,53.07,D
17.24947,105.28403,333.52,1.43,1.18,2022-02-27,0641,A,84,6.1NRT,301.98,39.48,D
17.27114,105.42648,316.45,1.47,1.2,2022-02-27,0641,A,49,6.1NRT,299.08,11.35,D
17.2695,105.41283,317.78,1.46,1.2,2022-02-27,0641,A,58,6.1NRT,299.08,13.81,D
17.25482,105.29124,347.45,1.44,1.19,2022-02-27,0641,A,93,6.1NRT,302.95,77.09,D
17.27932,105.3151,321.92,1.44,1.19,2022-02-27,0641,A,61,6.1NRT,300.75,17.6,D
17.27769,105.30179,321.6,1.44,1.19,2022-02-27,0641,A,57,6.1NRT,302.92,15.58,D
17.28898,105.21892,322.48,1.42,1.18,2022-02-27,0641,A,60,6.1NRT,303.83,17.89,D
16.99017,102.71648,322.66,1.05,1.02,2022-02-27,0641,A,34,6.1NRT,305.52,11.39,D
17.34655,105.33353,318.82,1.45,1.19,2022-02-27,0641,A,50,6.1NRT,300.16,15.04,D
17.02666,102.85523,327.94,1.07,1.03,2022-02-27,0641,A,75,6.1NRT,308.66,10.65,D
17.35623,105.1896,331.5,1.42,1.18,2022-02-27,0641,A,82,6.1NRT,300.83,37.12,D
17.36675,105.18796,379.78,1.42,1.18,2022-02-27,0641,A,100,6.1NRT,301.97,241.55,D
16.51373,99.07166,324.15,1.14,1.06,2022-02-27,0641,A,76,6.1NRT,301.93,18.26,D
16.48403,98.88144,323.93,1.16,1.07,2022-02-27,0641,A,75,6.1NRT,299.8,19.79,D
16.48239,98.87096,326.43,1.17,1.07,2022-02-27,0641,A,74,6.1NRT,300.25,22.18,D
16.53017,98.86253,323,1.17,1.07,2022-02-27,0641,A,64,6.1NRT,301.25,14.78,D
16.53429,98.86724,326.77,1.16,1.07,2022-02-27,0641,A,78,6.1NRT,302.1,23.17,D
17.14446,102.91306,327.27,1.07,1.03,2022-02-27,0641,A,74,6.1NRT,308.5,13.51,D
16.55173,98.85334,339.47,1.17,1.07,2022-02-27,0641,A,89,6.1NRT,301.15,41.88,D
17.22152,103.34756,326.48,1.12,1.05,2022-02-27,0641,A,73,6.1NRT,308.03,12.36,D
16.57077,98.84952,322.89,1.17,1.07,2022-02-27,0641,A,53,6.1NRT,301.28,16.71,D
17.67127,106.47324,315.04,1.76,1.3,2022-02-27,0641,A,57,6.1NRT,290.89,22.61,D
17.55188,105.38264,336.57,1.47,1.2,2022-02-27,0641,A,86,6.1NRT,298.3,56.71,D
